City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
283,yatou,37.15,122.3833,289.03,68,100,2.95,CN,1684870990
284,strenci,57.6257,25.6854,286.57,66,43,1.54,LV,1684870990
285,houghton,47.1219,-88.569,298.51,38,0,4.12,US,1684870991
286,port erin,54.0849,-4.751,286.08,71,20,3.09,IM,1684870991
287,okuta,9.2167,3.1833,300.73,67,100,3.13,NG,1684870992
288,north bend,43.4065,-124.2243,291.62,64,100,7.72,US,1684870992
289,morehead city,34.7229,-76.726,297.17,73,100,7.72,US,1684870993
290,badiyah,22.45,58.8,304.06,46,10,4.44,OM,1684870993
291,mount isa,-20.7333,139.5,288.02,41,0,4.12,AU,1684870994
292,hongjiang,27.11,109.9956,288.24,98,67,0.47,CN,1684870994
293,lerwick,60.1545,-1.1494,283.15,93,100,10.01,GB,1684870994
294,al jahra',29.3375,47.6581,307.9,26,100,4.19,KW,1684870995
295,anahuac,27.2333,-100.15,308.62,32,4,7.2,MX,1684870995
296,malindi,-3.2175,40.1191,300.24,78,20,4.12,KE,1684870996
297,sandnessjoen,66.0217,12.6316,282.44,81,20,3.6,NO,1684870996
298,ulladulla,-35.35,150.4667,281.27,70,100,2.35,AU,1684870997
299,nogliki,51.8333,143.1667,276.5,90,100,3.12,RU,1684870712
300,punta arenas,-53.15,-70.9167,274.21,93,100,3.6,CL,1684870997
301,akrehamn,59.2667,5.1833,283.15,87,100,4.63,NO,1684870998
302,soufriere,13.8562,-61.0566,303.93,79,20,7.72,LC,1684870998
303,la passe,45.5549,-0.8967,291.28,77,25,8.12,FR,1684870999
304,markovo,57.3206,107.0881,278.65,89,100,1.77,RU,1684870761
305,guangming,45.3333,122.7833,291.38,26,33,6.46,CN,1684871000
306,berekua,15.2333,-61.3167,305.67,58,20,1.03,DM,1684871000
307,sorokino,53.75,84.9167,281.9,61,16,2.35,RU,1684871000
308,kishapu,-3.6167,33.8667,295.78,63,92,2.42,TZ,1684871001
309,najran,17.4924,44.1277,295.51,44,100,0.33,SA,1684870903
310,tura,25.5198,90.2201,295.15,90,100,1.53,IN,1684871002
311,kuanda,56.3161,116.0806,278.23,64,99,1.23,RU,1684871002
312,botshabelo,-29.2702,26.7052,279.8,38,56,2.27,ZA,1684871003
313,ambalavao,-21.8333,46.9333,287.84,93,85,1.5,MG,1684871003
314,pariaman,-0.619,100.12,298.66,86,59,1.53,ID,1684871003
315,dalbandin,28.8947,64.4101,301.97,28,75,4.26,PK,1684871004
316,akureyri,65.6835,-18.0878,280.11,49,75,12.35,IS,1684871004
317,ceeldheer,3.8488,47.1806,300.46,79,96,5.37,SO,1684871005
318,grand rapids,42.9634,-85.6681,301.51,36,75,2.06,US,1684870716
319,floro,61.5996,5.0328,286.06,76,40,2.57,NO,1684871005
320,praia,14.9215,-23.5087,298.45,65,40,7.72,CV,1684871006
321,baicheng,45.6167,122.8167,291.46,23,36,5.99,CN,1684871007
322,constantia,44.1833,28.65,288.54,84,4,2.2,RO,1684871007
323,carnarvon,-24.8667,113.6333,294.1,69,100,3.03,AU,1684871008
324,zachary,30.6485,-91.1565,304.65,49,75,3.09,US,1684871008
325,andergrove,-21.0833,149.1833,290.18,82,23,5.86,AU,1684871009
326,dakoro,14.5106,6.765,308.72,24,98,3.62,NE,1684871009
327,broken hill,-31.95,141.4333,282.38,52,8,3.14,AU,1684870908
328,ponta delgada,37.7333,-25.6667,290.55,77,20,6.17,PT,1684871010
329,terme,41.2092,36.9739,289.11,95,100,0.95,TR,1684871010
330,nkoteng,4.5167,12.0333,295.84,91,99,1.16,CM,1684871011
331,perevoz,55.5961,44.5446,290.84,59,95,4.63,RU,1684871011
332,wynyard,-41.0,145.7167,285.92,93,99,4.43,AU,1684871012
333,ca mau,9.1769,105.15,299.91,82,100,1.38,VN,1684871012
334,aweil,8.7682,27.4002,305.33,34,0,2.74,SS,1684871013
335,hobyo,5.3505,48.5268,301.39,76,100,6.94,SO,1684870829
336,tolanaro,-25.0319,46.9987,291.19,77,20,3.09,MG,1684871013
337,saint-pierre,-21.3393,55.4781,297.91,69,100,2.57,RE,1684871014
338,irymple,-34.25,142.1667,281.97,65,6,4.24,AU,1684871014
339,paghman,34.5875,68.9533,285.13,78,100,1.18,AF,1684871015
340,nova vicosa,-17.8919,-39.3719,296.58,81,99,3.05,BR,1684871015
341,gunjur,13.2019,-16.7339,300.19,65,0,3.6,GM,1684871015
342,stettler,52.3168,-112.7186,295.01,26,67,7.2,CA,1684871016
343,falkenberg,56.9055,12.4912,285.51,100,100,1.46,SE,1684871016
344,turpan,42.9333,89.1667,296.53,16,4,2.12,CN,1684871017
345,baksan,43.6881,43.5369,294.02,91,58,1.44,RU,1684871017
346,kaka,37.3482,59.6143,301.98,29,0,3.23,TM,1684871017
347,san agustin,20.5333,-103.4667,302.77,13,0,1.03,MX,1684871018
348,coquimbo,-29.9533,-71.3436,289.0,94,75,4.12,CL,1684871018
349,sur,22.5667,59.5289,306.0,47,7,6.72,OM,1684870919
350,pikalevo,59.5183,34.1664,284.11,93,100,1.1,RU,1684871019
351,sao jose da coroa grande,-8.8978,-35.1478,299.2,85,16,5.19,BR,1684871020
352,kununurra,-15.7667,128.7333,291.14,45,4,2.06,AU,1684870757
353,iquique,-20.2208,-70.1431,293.17,70,12,2.72,CL,1684870755
354,jindabyne,-36.4167,148.6333,276.37,54,19,1.83,AU,1684871021
355,slave lake,55.2834,-114.769,285.14,87,100,5.66,CA,1684871022
356,boguchany,58.3814,97.4531,275.68,85,31,4.82,RU,1684871022
357,tosontsengel,48.7567,98.2839,276.21,77,98,1.52,MN,1684871022
358,greenland,43.0362,-70.8328,294.3,51,20,6.69,US,1684871023
359,wittstock,53.1612,12.4829,284.25,78,100,5.32,DE,1684871023
360,palikir - national government center,6.9248,158.1611,297.56,94,100,1.03,FM,1684871024
361,rivne,50.6231,26.2274,287.11,62,47,1.63,UA,1684871024
362,khandyga,62.6667,135.6,275.17,69,9,0.61,RU,1684871024
363,egilsstadir,65.2653,-14.3948,282.1,43,0,10.29,IS,1684871025
364,kavaratti,10.5669,72.642,302.2,72,19,1.95,IN,1684871025
365,cockburn town,21.4612,-71.1419,300.6,72,0,1.95,TC,1684871026
366,matoury,4.8483,-52.3317,301.13,78,75,4.63,GF,1684871026
367,london,51.5085,-0.1257,289.21,66,96,3.6,GB,1684870472
368,ebaye,8.7748,167.7392,301.16,78,40,6.17,MH,1684871027
369,minbu,20.1833,94.8833,302.42,64,5,2.23,MM,1684871027
370,punta del este,-34.9667,-54.95,296.46,88,75,2.68,UY,1684871028
371,yuzhno-kurilsk,44.0306,145.8556,277.19,88,99,3.92,RU,1684871028
372,tangjiazhuang,39.7333,118.45,293.27,28,100,1.82,CN,1684871028
373,touros,-5.1989,-35.4608,300.04,80,40,6.53,BR,1684871029
374,nemuro,43.3236,145.575,277.84,85,100,8.19,JP,1684871030
375,polyarnyy,69.1989,33.4478,288.08,60,22,6.08,RU,1684871031
376,lichinga,-13.3128,35.2406,289.39,62,54,2.94,MZ,1684871031
377,puerto baquerizo moreno,-0.9,-89.6,301.7,74,40,6.17,EC,1684871032
378,paita,-5.0892,-81.1144,299.79,68,96,5.45,PE,1684871032
379,naryn,41.4287,75.9911,282.34,88,100,1.88,KG,1684871033
380,port sudan,19.6175,37.2164,302.54,73,0,3.3,SD,1684871033
381,guadalajara,20.6667,-103.3333,303.02,13,0,1.03,MX,1684870178
382,charters towers,-20.1,146.2667,287.21,83,2,4.16,AU,1684871034
383,saraktash,51.7866,51.7866,290.96,49,48,6.55,RU,1684871035
384,kargasok,59.0556,80.8572,283.29,50,96,4.87,RU,1684871035
385,puerto quijarro,-17.7833,-57.7667,308.18,28,37,1.77,BO,1684871036
386,brak,27.5496,14.2714,302.96,10,4,2.8,LY,1684871036
387,sao felix do xingu,-6.6447,-51.995,302.02,69,97,2.22,BR,1684871036
388,dinar,38.065,30.1656,286.13,90,100,0.77,TR,1684871037
389,rudbar,30.15,62.6,303.07,28,55,4.2,AF,1684871037
390,merizo village,13.2658,144.6691,299.46,88,100,25.99,GU,1684871038
391,sturovo,47.7949,18.7175,291.98,92,100,0.49,SK,1684871038
392,kruisfontein,-34.0033,24.7314,284.2,62,7,2.32,ZA,1684871039
393,bubaque,11.2833,-15.8333,300.7,70,87,6.52,GW,1684871039
394,dahlonega,34.5326,-83.9849,296.21,61,100,4.18,US,1684871039
395,buka,40.8108,69.1986,293.47,49,3,1.05,UZ,1684871040
396,caibarien,22.5206,-79.4669,305.77,67,38,4.72,CU,1684871029
397,quellon,-43.1167,-73.6167,284.29,71,75,8.23,CL,1684871041
398,bellevue,47.6104,-122.2007,292.37,56,40,2.57,US,1684870963
399,jambi city,-1.6,103.6167,296.53,98,91,0.93,ID,1684870938
400,barentu,15.1139,37.5928,304.3,22,1,3.23,ER,1684871042
401,lusambo,-4.9667,23.45,297.74,67,75,0.79,CD,1684871043
402,nadi,-17.8,177.4167,297.15,83,75,2.57,FJ,1684871043
403,namikupa,-10.8333,39.6,293.75,99,100,1.05,TZ,1684871044
404,champerico,14.3,-91.9167,307.45,63,54,5.14,GT,1684870907
405,eaton rapids,42.5092,-84.6558,300.51,32,40,1.54,US,1684871045
406,tinajo,29.0788,-13.7081,293.64,56,20,5.14,ES,1684871045
407,goundi,9.3627,17.366,303.43,47,54,1.63,TD,1684871046
408,camabatela,-8.1881,15.375,292.98,71,9,1.45,AO,1684871046
409,suva,-18.1416,178.4415,295.86,100,75,2.06,FJ,1684871047
410,napa,38.4832,-122.3344,298.35,45,0,2.84,US,1684871047
411,dowlatabad,32.7998,51.6955,294.97,24,0,2.06,IR,1684871047
412,labuan bajo,-8.4964,119.8877,296.61,88,74,1.9,ID,1684871048
413,port shepstone,-30.7414,30.455,289.75,79,15,4.34,ZA,1684871049
414,rakops,-21.0167,24.3333,296.11,25,0,2.74,BW,1684871049
415,aripuana,-9.1667,-60.6333,301.97,67,100,0.73,BR,1684871049
416,ciorescu,47.1294,28.8856,289.05,78,62,0.28,MD,1684871050
417,castillos,-34.1667,-53.8333,294.74,70,91,2.73,UY,1684871050
418,mragowo,53.8644,21.3051,290.15,70,100,3.03,PL,1684871051
419,shuangjiang,26.1547,109.7138,287.08,97,59,0.99,CN,1684871051
420,copperas cove,31.1241,-97.9031,305.0,51,75,3.6,US,1684871052
421,cabedelo,-6.9811,-34.8339,302.52,83,12,6.47,BR,1684871053
422,taroa,8.7058,171.2275,301.26,75,100,6.33,MH,1684871053
423,bac ninh,21.1833,106.05,299.2,92,100,0.52,VN,1684871054
424,kourou,5.1552,-52.6478,301.18,81,95,4.06,GF,1684871054
425,sola,-13.8833,167.55,299.91,79,87,10.22,VU,1684871055
426,prince rupert,54.3161,-130.3201,286.2,74,0,6.69,CA,1684871032
427,kharp,66.8014,65.8081,280.88,61,76,2.05,RU,1684871056
428,uglegorsk,49.0833,142.0333,278.91,73,21,4.3,RU,1684871056
429,tralee,52.2704,-9.7026,283.86,89,100,2.04,IE,1684871057
430,manokwari,-0.8667,134.0833,299.58,75,85,2.35,ID,1684870828
431,port saint john's,-31.6229,29.5448,289.88,68,4,3.04,ZA,1684871057
432,amlapura,-8.45,115.6167,296.66,82,2,0.96,ID,1684871058
433,coracora,-15.0333,-73.7833,288.49,34,33,4.34,PE,1684871058
434,zuru,11.4241,5.2288,304.87,46,96,2.94,NG,1684871059
435,dakhla,23.6848,-15.958,293.16,73,95,8.75,EH,1684871059
436,saldanha,-33.0117,17.9442,284.18,86,94,2.3,ZA,1684871059
437,pachelma,53.2443,43.3521,287.57,93,100,8.22,RU,1684871060
438,walvis bay,-22.9575,14.5053,286.68,88,0,1.03,NA,1684871060
439,shagonar,51.5333,92.8,281.15,65,1,1.1,RU,1684871061
440,umba,66.6871,34.3429,281.46,88,20,4.34,RU,1684871061
441,nar'yan-mar,67.6713,53.087,288.5,62,92,3.91,RU,1684871062
442,crane,31.3974,-102.3501,306.17,20,0,2.31,US,1684870857
443,buala,-8.145,159.5921,299.85,81,58,1.55,SB,1684871063
444,sosnovo-ozerskoye,52.5249,111.5418,277.54,76,1,3.23,RU,1684871063
445,kindu,-2.95,25.95,296.62,74,100,0.22,CD,1684871063
446,port augusta,-32.5,137.7667,283.95,64,10,3.07,AU,1684871064
447,port-vila,-17.7338,168.3219,293.93,88,75,1.03,VU,1684871064
448,canutama,-6.5339,-64.3831,301.55,91,100,0.88,BR,1684871065
449,aleksandrovsk,59.158,57.5624,285.26,66,79,1.0,RU,1684871065
450,makhambet,47.6667,51.5833,297.3,34,12,9.22,KZ,1684871065
451,mermoz boabab,14.7065,-17.4758,297.46,82,100,6.34,SN,1684871066
452,praia da vitoria,38.7333,-27.0667,290.29,94,75,6.96,PT,1684871066
453,iskateley,67.6803,53.1512,288.34,62,89,3.98,RU,1684871067
454,mhangura,-16.8939,30.1683,290.79,70,63,1.49,ZW,1684871067
455,margate,51.3813,1.3862,285.32,70,95,0.89,GB,1684871067
456,nadym,65.5333,72.5167,276.55,70,25,3.28,RU,1684871068
457,blenheim,-41.516,173.9528,282.41,83,93,3.92,NZ,1684871068
458,bamboo flat,11.7,92.7167,301.2,83,40,0.0,IN,1684871069
459,murghob,38.1702,73.9667,278.47,63,100,2.7,TJ,1684871069
460,rahimah,26.7079,50.0619,303.27,53,8,1.35,SA,1684871070
461,lankow,53.6498,11.3691,284.07,81,92,5.81,DE,1684871070
462,nabire,-3.3667,135.4833,297.67,91,89,1.67,ID,1684871070
463,sirte,31.2089,16.5887,292.56,80,47,9.41,LY,1684871071
464,kayyerkan,69.3786,87.7439,272.76,100,63,4.3,RU,1684871072
465,south hedland,-20.4089,118.5983,286.11,58,16,3.6,AU,1684871072
466,bandiagara,14.3501,-3.6104,308.41,22,100,4.05,ML,1684871072
467,taitung city,22.7583,121.1444,296.44,86,96,2.82,TW,1684871073
468,kisangani,0.5167,25.2,295.55,94,100,0.88,CD,1684871074
469,mata-utu,-13.2816,-176.1745,301.16,78,100,3.75,WF,1684870965
470,yarim,14.298,44.3779,287.45,72,94,2.08,YE,1684871075
471,mumford,5.2618,-0.759,300.76,82,99,2.32,GH,1684871075
472,itaituba,-4.2761,-55.9836,305.24,62,20,1.03,BR,1684871076
473,jayapura,-2.5333,140.7,298.81,91,100,1.52,ID,1684871076
474,rancho palos verdes,33.7445,-118.387,292.55,90,100,3.09,US,1684871077
475,greymouth,-42.4667,171.2,281.96,88,16,1.98,NZ,1684871077
476,beitbridge,-22.2167,30.0,289.68,80,0,2.27,ZW,1684871078
477,bormes-les-mimosas,43.1407,6.3386,294.05,69,0,1.03,FR,1684871078
478,vila velha,-20.3297,-40.2925,296.12,92,75,1.03,BR,1684871079
479,trashi yangtse,27.6116,91.498,287.05,84,100,2.41,BT,1684871079
480,howard springs,-12.497,131.047,294.1,73,0,3.32,AU,1684871079
481,sungailiat,-1.85,106.1333,299.87,84,78,3.31,ID,1684871080
482,xinyuan,37.3,99.0,280.7,31,55,5.75,CN,1684870874
483,bulgan,48.8125,103.5347,281.02,59,99,4.72,MN,1684871081
484,san andres,12.5847,-81.7006,304.16,62,40,5.14,CO,1684871081
485,ndioum,16.5129,-14.6471,311.09,18,90,2.86,SN,1684871081
486,hashtpar,37.8008,48.9037,297.05,56,8,2.4,IR,1684871082
487,sonoita,31.85,-112.8333,306.4,9,0,6.96,MX,1684871082
488,pavlovsk,50.4578,40.1081,288.02,94,83,1.7,RU,1684871083
489,azadshahr,34.7909,48.5707,288.42,63,0,1.03,IR,1684871083
490,piat,17.7905,121.478,297.82,94,74,0.54,PH,1684871083
491,tidjikja,18.5564,-11.4271,305.91,18,90,4.79,MR,1684871084
492,sretensk,52.2453,117.7093,280.88,61,21,1.89,RU,1684871084
493,katsuura,35.1333,140.3,287.39,85,71,5.12,JP,1684871085
494,myory,55.6217,27.6299,286.78,66,61,1.93,BY,1684871085
495,camarinas,43.1311,-9.1817,294.92,87,4,11.8,ES,1684871086
496,detroit lakes,46.8172,-95.8453,302.51,36,75,3.6,US,1684870908
497,svirsk,53.0858,103.3325,282.71,60,98,3.27,RU,1684871087
498,cruzeiro do sul,-29.5128,-51.9853,295.1,74,7,1.58,BR,1684871087
499,palo alto,37.4419,-122.143,295.14,61,40,4.92,US,1684870816
500,flin flon,54.7682,-101.865,288.06,36,75,4.12,CA,1684871088
501,dryden,49.7833,-92.7503,285.31,76,75,9.26,CA,1684870975
502,bayanaul,50.7889,75.6956,285.53,49,41,2.04,KZ,1684871089
503,thinadhoo,0.5333,72.9333,300.9,76,43,2.97,MV,1684871089
504,ciudad acuna,29.3232,-100.9522,307.27,52,0,6.17,MX,1684871089
505,ust-nera,64.5667,143.2,275.37,97,100,3.26,RU,1684871090
506,hami,42.8,93.45,290.45,23,0,5.4,CN,1684871090
507,petauke,-14.2426,31.3253,294.24,56,80,4.31,ZM,1684871091
508,general acha,-37.377,-64.6043,294.45,53,84,4.04,AR,1684871091
509,guerrero negro,27.9769,-114.0611,293.62,57,5,6.85,MX,1684871092
510,ordubad,38.9059,46.0234,293.61,50,13,0.54,AZ,1684871092
511,jackson,42.4165,-122.8345,293.55,43,0,2.57,US,1684870930
512,airuk,7.2772,168.8203,301.27,78,100,6.11,MH,1684871093
513,perbaungan,3.5679,98.956,299.21,90,99,1.58,ID,1684871093
514,xiaoweizhai,26.1903,107.5125,287.9,97,49,0.3,CN,1684871094
515,zijinglu,34.76,112.9714,289.98,62,95,1.77,CN,1684871094
516,kitale,1.0157,35.0062,286.48,92,15,0.3,KE,1684871094
517,saint-philippe,-21.3585,55.7679,296.92,80,28,1.34,RE,1684871095
518,barra de santo antonio,-9.4047,-35.5072,301.75,81,5,4.88,BR,1684871095
519,zyryanovsk,49.7386,84.2719,281.19,73,0,0.87,KZ,1684871096
520,grenada,37.1882,-3.6067,288.35,80,40,1.54,ES,1684870864
521,gastonia,35.2621,-81.1873,298.59,50,0,5.14,US,1684870624
522,jabor,5.921,169.6434,301.24,76,92,5.13,MH,1684871098
523,ngaoundere,7.3167,13.5833,293.15,86,88,0.95,CM,1684871098
524,miri,4.4148,114.0089,298.23,94,20,2.06,MY,1684871098
525,sinop,41.7711,34.8709,286.31,94,100,1.0,TR,1684871099
526,quepos,9.4236,-84.1652,302.83,70,98,2.39,CR,1684871099
527,luderitz,-26.6481,15.1594,286.83,74,7,1.66,NA,1684871100
528,mejit,10.2753,170.8646,300.82,80,100,7.26,MH,1684871100
529,gualaceo,-2.9,-78.7833,289.96,91,100,1.25,EC,1684871101
530,piti village,13.4626,144.6933,299.64,92,100,8.23,GU,1684871101
531,grand falls-windsor,48.9332,-55.6649,286.21,40,3,1.34,CA,1684871102
532,port lincoln,-34.7333,135.8667,286.61,79,66,5.85,AU,1684871103
533,ha giang,22.8333,104.9833,298.47,99,46,0.57,VN,1684871103
534,saint-francois,46.4154,3.9054,289.84,72,100,5.66,FR,1684870847
535,torrington,41.8007,-73.1212,295.83,53,94,1.34,US,1684871027
536,luanco,43.6152,-5.7934,289.27,89,61,3.08,ES,1684871105
537,plastun,44.7561,136.2939,281.47,78,0,1.79,RU,1684871105
538,sinjai,-5.1241,120.253,297.27,92,100,1.3,ID,1684870838
539,lorengau,-2.0226,147.2712,299.84,87,100,5.15,PG,1684871106
540,daru,-9.0763,143.2092,298.65,83,99,7.75,PG,1684871107
541,pelabuhanratu,-6.9875,106.5514,298.45,87,42,1.75,ID,1684871107
542,port douglas,-16.4833,145.4667,295.58,81,84,8.32,AU,1684871107
543,abbeville,50.1,1.8333,285.09,82,85,4.14,FR,1684871108
544,sorong,-0.8833,131.25,299.27,85,100,4.11,ID,1684871108
545,pangkalan brandan,4.0238,98.2782,297.42,96,100,1.21,ID,1684871109
546,slavgorod,52.9978,78.6449,286.29,43,0,3.27,RU,1684871109
547,kavieng,-2.5744,150.7967,300.69,80,75,6.44,PG,1684871110
548,hobaramachi,37.8167,140.55,284.58,88,22,1.66,JP,1684871111
549,mahina,-17.5065,-149.489,301.02,74,20,6.17,PF,1684871112
550,orsa,54.5153,30.4053,287.55,72,85,2.52,BY,1684871112
551,flying fish cove,-10.4217,105.6791,297.97,88,40,4.12,CX,1684871112
552,anzio,41.4853,12.6179,293.33,79,91,1.46,IT,1684871113
553,taoudenni,22.6783,-3.9836,305.07,18,100,4.35,ML,1684871113
554,happy valley-goose bay,53.3168,-60.3315,290.32,25,75,9.26,CA,1684871110
555,umiray,15.2206,121.4111,300.15,84,70,1.8,PH,1684871114
556,talavera,15.6167,120.9333,298.57,86,97,1.09,PH,1684871115
557,marica,-22.9194,-42.8186,298.12,81,4,4.32,BR,1684871115
558,arab,34.3182,-86.4958,297.25,89,91,1.34,US,1684871115
559,amahai,-3.3333,128.9167,300.93,89,27,1.36,ID,1684871116
560,mirabad,30.4362,61.8383,304.61,22,6,5.06,AF,1684871116
561,nasir,15.5894,32.5634,308.59,6,0,1.91,SD,1684871117
562,port isabel,26.0734,-97.2086,306.2,66,0,5.66,US,1684871040
563,kamianka,49.0318,32.104,287.29,88,40,1.32,UA,1684871118
564,corinto,37.9407,22.9573,292.53,65,2,2.39,GR,1684871118
565,mountain home,43.133,-115.6912,292.12,49,75,5.66,US,1684870986
566,lompoc,34.6391,-120.4579,290.84,82,100,3.09,US,1684870923
